k1,k2,k3,k4,k5,k6,k7,k8,k9,k10,k11,k12,k13,k14,k15,k16,k17,k18,k19,k20,k21,k22,k23,k24,figure
10000000000.0,891250.9381337459,10000000000.0,891250.9381337459,10000000000.0,1.1220184543019642,10000000000.0,1.1220184543019642,10000000.0,8912.509381337459,10000000.0,8912.509381337459,10000000.0,0.01122018454301964,10000000.0,0.01122018454301964,1.0,1.0,5.0,5.0,1.0,1.0,5.0,5.0,7D
10000000000.0,1000000.0,10000000000.0,1000000.0,10000000000.0,1.0,10000000000.0,1.0,10000000.0,10000.0,10000000.0,10000.0,10000000.0,0.01,10000000.0,0.01,1.0,1.0,5.0,5.0,1.0,1.0,5.0,5.0,7D
10000000000.0,1122018.4543019652,10000000000.0,1122018.4543019652,10000000000.0,0.8912509381337459,10000000000.0,0.8912509381337459,10000000.0,11220.184543019654,10000000.0,11220.184543019654,10000000.0,0.008912509381337459,10000000.0,0.008912509381337459,1.0,1.0,5.0,5.0,1.0,1.0,5.0,5.0,7D
10000000000.0,1258925.411794166,10000000000.0,1258925.411794166,10000000000.0,0.7943282347242817,10000000000.0,0.7943282347242817,10000000.0,12589.254117941662,10000000.0,12589.254117941662,10000000.0,0.00794328234724282,10000000.0,0.00794328234724282,1.0,1.0,5.0,5.0,1.0,1.0,5.0,5.0,7D
10000000000.0,1412537.5446227554,10000000000.0,1412537.5446227554,10000000000.0,0.707945784384138,10000000000.0,0.707945784384138,10000000.0,14125.375446227554,10000000.0,14125.375446227554,10000000.0,0.00707945784384138,10000000.0,0.00707945784384138,1.0,1.0,5.0,5.0,1.0,1.0,5.0,5.0,7D
10000000000.0,1584893.1924611174,10000000000.0,1584893.1924611174,10000000000.0,0.6309573444801934,10000000000.0,0.6309573444801934,10000000.0,15848.931924611174,10000000.0,15848.931924611174,10000000.0,0.00630957344480193,10000000.0,0.00630957344480193,1.0,1.0,5.0,5.0,1.0,1.0,5.0,5.0,7D
10000000000.0,1778279.410038923,10000000000.0,1778279.410038923,10000000000.0,0.5623413251903491,10000000000.0,0.5623413251903491,10000000.0,17782.794100389227,10000000.0,17782.794100389227,10000000.0,0.005623413251903491,10000000.0,0.005623413251903491,1.0,1.0,5.0,5.0,1.0,1.0,5.0,5.0,7D
10000000000.0,1995262.3149688828,10000000000.0,1995262.3149688828,10000000000.0,0.5011872336272725,10000000000.0,0.5011872336272725,10000000.0,19952.62314968883,10000000.0,19952.62314968883,10000000.0,0.005011872336272725,10000000.0,0.005011872336272725,1.0,1.0,5.0,5.0,1.0,1.0,5.0,5.0,7D
10000000000.0,2238721.138568338,10000000000.0,2238721.138568338,10000000000.0,0.44668359215096326,10000000000.0,0.44668359215096326,10000000.0,22387.21138568338,10000000.0,22387.21138568338,10000000.0,0.004466835921509635,10000000.0,0.004466835921509635,1.0,1.0,5.0,5.0,1.0,1.0,5.0,5.0,7D
10000000000.0,2511886.4315095823,10000000000.0,2511886.4315095823,10000000000.0,0.3981071705534973,10000000000.0,0.3981071705534973,10000000.0,25118.864315095823,10000000.0,25118.864315095823,10000000.0,0.003981071705534973,10000000.0,0.003981071705534973,1.0,1.0,5.0,5.0,1.0,1.0,5.0,5.0,7D
10000000000.0,2818382.9312644606,10000000000.0,2818382.9312644606,10000000000.0,0.35481338923357547,10000000000.0,0.35481338923357547,10000000.0,28183.829312644608,10000000.0,28183.829312644608,10000000.0,0.0035481338923357532,10000000.0,0.0035481338923357532,1.0,1.0,5.0,5.0,1.0,1.0,5.0,5.0,7D
10000000000.0,3162277.6601683795,10000000000.0,3162277.6601683795,10000000000.0,0.31622776601683794,10000000000.0,0.31622776601683794,10000000.0,31622.776601683792,10000000.0,31622.776601683792,10000000.0,0.0031622776601683794,10000000.0,0.0031622776601683794,1.0,1.0,5.0,5.0,1.0,1.0,5.0,5.0,7D
10000000000.0,3548133.8923357604,10000000000.0,3548133.8923357604,10000000000.0,0.2818382931264455,10000000000.0,0.2818382931264455,10000000.0,35481.3389233576,10000000.0,35481.3389233576,10000000.0,0.002818382931264455,10000000.0,0.002818382931264455,1.0,1.0,5.0,5.0,1.0,1.0,5.0,5.0,7D
10000000000.0,3981071.7055349695,10000000000.0,3981071.7055349695,10000000000.0,0.25118864315095807,10000000000.0,0.25118864315095807,10000000.0,39810.71705534969,10000000.0,39810.71705534969,10000000.0,0.002511886431509582,10000000.0,0.002511886431509582,1.0,1.0,5.0,5.0,1.0,1.0,5.0,5.0,7D
10000000000.0,4466835.921509635,10000000000.0,4466835.921509635,10000000000.0,0.223872113856834,10000000000.0,0.223872113856834,10000000.0,44668.359215096345,10000000.0,44668.359215096345,10000000.0,0.00223872113856834,10000000.0,0.00223872113856834,1.0,1.0,5.0,5.0,1.0,1.0,5.0,5.0,7D
10000000000.0,5011872.336272735,10000000000.0,5011872.336272735,10000000000.0,0.19952623149688797,10000000000.0,0.19952623149688797,10000000.0,50118.72336272735,10000000.0,50118.72336272735,10000000.0,0.001995262314968879,10000000.0,0.001995262314968879,1.0,1.0,5.0,5.0,1.0,1.0,5.0,5.0,7D
10000000000.0,5623413.251903491,10000000000.0,5623413.251903491,10000000000.0,0.1778279410038923,10000000000.0,0.1778279410038923,10000000.0,56234.13251903491,10000000.0,56234.13251903491,10000000.0,0.0017782794100389228,10000000.0,0.0017782794100389228,1.0,1.0,5.0,5.0,1.0,1.0,5.0,5.0,7D
10000000000.0,6309573.444801942,10000000000.0,6309573.444801942,10000000000.0,0.15848931924611143,10000000000.0,0.15848931924611143,10000000.0,63095.73444801943,10000000.0,63095.73444801943,10000000.0,0.001584893192461114,10000000.0,0.001584893192461114,1.0,1.0,5.0,5.0,1.0,1.0,5.0,5.0,7D
10000000000.0,7079457.843841373,10000000000.0,7079457.843841373,10000000000.0,0.14125375446227548,10000000000.0,0.14125375446227548,10000000.0,70794.57843841374,10000000.0,70794.57843841374,10000000.0,0.0014125375446227555,10000000.0,0.0014125375446227555,1.0,1.0,5.0,5.0,1.0,1.0,5.0,5.0,7D
10000000000.0,7943282.347242822,10000000000.0,7943282.347242822,10000000000.0,0.12589254117941676,10000000000.0,0.12589254117941676,10000000.0,79432.82347242821,10000000.0,79432.82347242821,10000000.0,0.0012589254117941675,10000000.0,0.0012589254117941675,1.0,1.0,5.0,5.0,1.0,1.0,5.0,5.0,7D
10000000000.0,8912509.381337477,10000000000.0,8912509.381337477,10000000000.0,0.11220184543019636,10000000000.0,0.11220184543019636,10000000.0,89125.09381337477,10000000.0,89125.09381337477,10000000.0,0.001122018454301963,10000000.0,0.001122018454301963,1.0,1.0,5.0,5.0,1.0,1.0,5.0,5.0,7D
10000000000.0,10000000.0,10000000000.0,10000000.0,10000000000.0,0.1,10000000000.0,0.1,10000000.0,100000.0,10000000.0,100000.0,10000000.0,0.001,10000000.0,0.001,1.0,1.0,5.0,5.0,1.0,1.0,5.0,5.0,7D
10000000000.0,11220184.543019652,10000000000.0,11220184.543019652,10000000000.0,0.08912509381337459,10000000000.0,0.08912509381337459,10000000.0,112201.84543019652,10000000.0,112201.84543019652,10000000.0,0.0008912509381337459,10000000.0,0.0008912509381337459,1.0,1.0,5.0,5.0,1.0,1.0,5.0,5.0,7D
10000000000.0,12589254.117941663,10000000000.0,12589254.117941663,10000000000.0,0.07943282347242814,10000000000.0,0.07943282347242814,10000000.0,125892.54117941661,10000000.0,125892.54117941661,10000000.0,0.0007943282347242813,10000000.0,0.0007943282347242813,1.0,1.0,5.0,5.0,1.0,1.0,5.0,5.0,7D
10000000000.0,14125375.446227554,10000000000.0,14125375.446227554,10000000000.0,0.0707945784384138,10000000000.0,0.0707945784384138,10000000.0,141253.75446227554,10000000.0,141253.75446227554,10000000.0,0.000707945784384138,10000000.0,0.000707945784384138,1.0,1.0,5.0,5.0,1.0,1.0,5.0,5.0,7D
10000000000.0,15848931.924611174,10000000000.0,15848931.924611174,10000000000.0,0.06309573444801933,10000000000.0,0.06309573444801933,10000000.0,158489.31924611173,10000000.0,158489.31924611173,10000000.0,0.000630957344480193,10000000.0,0.000630957344480193,1.0,1.0,5.0,5.0,1.0,1.0,5.0,5.0,7D
10000000000.0,17782794.100389227,10000000000.0,17782794.100389227,10000000000.0,0.05623413251903491,10000000000.0,0.05623413251903491,10000000.0,177827.94100389228,10000000.0,177827.94100389228,10000000.0,0.0005623413251903491,10000000.0,0.0005623413251903491,1.0,1.0,5.0,5.0,1.0,1.0,5.0,5.0,7D
10000000000.0,19952623.14968883,10000000000.0,19952623.14968883,10000000000.0,0.05011872336272725,10000000000.0,0.05011872336272725,10000000.0,199526.2314968883,10000000.0,199526.2314968883,10000000.0,0.0005011872336272725,10000000.0,0.0005011872336272725,1.0,1.0,5.0,5.0,1.0,1.0,5.0,5.0,7D
10000000000.0,22387211.385683376,10000000000.0,22387211.385683376,10000000000.0,0.0446683592150963,10000000000.0,0.0446683592150963,10000000.0,223872.11385683378,10000000.0,223872.11385683378,10000000.0,0.00044668359215096305,10000000.0,0.00044668359215096305,1.0,1.0,5.0,5.0,1.0,1.0,5.0,5.0,7D
10000000000.0,25118864.315095823,10000000000.0,25118864.315095823,10000000000.0,0.039810717055349734,10000000000.0,0.039810717055349734,10000000.0,251188.6431509582,10000000.0,251188.6431509582,10000000.0,0.00039810717055349735,10000000.0,0.00039810717055349735,1.0,1.0,5.0,5.0,1.0,1.0,5.0,5.0,7D
10000000000.0,28183829.31264461,10000000000.0,28183829.31264461,10000000000.0,0.03548133892335755,10000000000.0,0.03548133892335755,10000000.0,281838.2931264461,10000000.0,281838.2931264461,10000000.0,0.0003548133892335753,10000000.0,0.0003548133892335753,1.0,1.0,5.0,5.0,1.0,1.0,5.0,5.0,7D
10000000000.0,31622776.60168379,10000000000.0,31622776.60168379,10000000000.0,0.03162277660168379,10000000000.0,0.03162277660168379,10000000.0,316227.7660168379,10000000.0,316227.7660168379,10000000.0,0.00031622776601683794,10000000.0,0.00031622776601683794,1.0,1.0,5.0,5.0,1.0,1.0,5.0,5.0,7D
10000000000.0,35481338.923357606,10000000000.0,35481338.923357606,10000000000.0,0.028183829312644536,10000000000.0,0.028183829312644536,10000000.0,354813.389233576,10000000.0,354813.389233576,10000000.0,0.0002818382931264455,10000000.0,0.0002818382931264455,1.0,1.0,5.0,5.0,1.0,1.0,5.0,5.0,7D
10000000000.0,39810717.05534986,10000000000.0,39810717.05534986,10000000000.0,0.025118864315095794,10000000000.0,0.025118864315095794,10000000.0,398107.17055349855,10000000.0,398107.17055349855,10000000.0,0.00025118864315095795,10000000.0,0.00025118864315095795,1.0,1.0,5.0,5.0,1.0,1.0,5.0,5.0,7D
10000000000.0,44668359.21509635,10000000000.0,44668359.21509635,10000000000.0,0.0223872113856834,10000000000.0,0.0223872113856834,10000000.0,446683.5921509635,10000000.0,446683.5921509635,10000000.0,0.000223872113856834,10000000.0,0.000223872113856834,1.0,1.0,5.0,5.0,1.0,1.0,5.0,5.0,7D
10000000000.0,50118723.36272735,10000000000.0,50118723.36272735,10000000000.0,0.0199526231496888,10000000000.0,0.0199526231496888,10000000.0,501187.2336272735,10000000.0,501187.2336272735,10000000.0,0.00019952623149688788,10000000.0,0.00019952623149688788,1.0,1.0,5.0,5.0,1.0,1.0,5.0,5.0,7D
10000000000.0,56234132.51903491,10000000000.0,56234132.51903491,10000000000.0,0.01778279410038923,10000000000.0,0.01778279410038923,10000000.0,562341.3251903491,10000000.0,562341.3251903491,10000000.0,0.00017782794100389227,10000000.0,0.00017782794100389227,1.0,1.0,5.0,5.0,1.0,1.0,5.0,5.0,7D
10000000000.0,63095734.44801943,10000000000.0,63095734.44801943,10000000000.0,0.015848931924611134,10000000000.0,0.015848931924611134,10000000.0,630957.3444801943,10000000.0,630957.3444801943,10000000.0,0.00015848931924611142,10000000.0,0.00015848931924611142,1.0,1.0,5.0,5.0,1.0,1.0,5.0,5.0,7D
10000000000.0,70794578.43841402,10000000000.0,70794578.43841402,10000000000.0,0.01412537544622754,10000000000.0,0.01412537544622754,10000000.0,707945.7843841403,10000000.0,707945.7843841403,10000000.0,0.0001412537544622754,10000000.0,0.0001412537544622754,1.0,1.0,5.0,5.0,1.0,1.0,5.0,5.0,7D
10000000000.0,79432823.47242822,10000000000.0,79432823.47242822,10000000000.0,0.012589254117941675,10000000000.0,0.012589254117941675,10000000.0,794328.2347242822,10000000.0,794328.2347242822,10000000.0,0.00012589254117941674,10000000.0,0.00012589254117941674,1.0,1.0,5.0,5.0,1.0,1.0,5.0,5.0,7D
10000000000.0,89125093.81337477,10000000000.0,89125093.81337477,10000000000.0,0.011220184543019636,10000000000.0,0.011220184543019636,10000000.0,891250.9381337477,10000000.0,891250.9381337477,10000000.0,0.0001122018454301963,10000000.0,0.0001122018454301963,1.0,1.0,5.0,5.0,1.0,1.0,5.0,5.0,7D
10000000000.0,100000000.0,10000000000.0,100000000.0,10000000000.0,0.01,10000000000.0,0.01,10000000.0,1000000.0,10000000.0,1000000.0,10000000.0,0.0001,10000000.0,0.0001,1.0,1.0,5.0,5.0,1.0,1.0,5.0,5.0,7D
10000000000.0,0.01,10000000000.0,0.01,10000000000.0,100000000.0,10000000000.0,100000000.0,10000000.0,0.0001,10000000.0,0.0001,10000000.0,1000000.0,10000000.0,1000000.0,2.0,2.0,4.0,4.0,2.0,2.0,4.0,4.0,7D
10000000000.0,0.011220184543019636,10000000000.0,0.011220184543019636,10000000000.0,89125093.81337477,10000000000.0,89125093.81337477,10000000.0,0.0001122018454301963,10000000.0,0.0001122018454301963,10000000.0,891250.9381337477,10000000.0,891250.9381337477,2.0,2.0,4.0,4.0,2.0,2.0,4.0,4.0,7D
10000000000.0,0.012589254117941675,10000000000.0,0.012589254117941675,10000000000.0,79432823.47242822,10000000000.0,79432823.47242822,10000000.0,0.00012589254117941674,10000000.0,0.00012589254117941674,10000000.0,794328.2347242822,10000000.0,794328.2347242822,2.0,2.0,4.0,4.0,2.0,2.0,4.0,4.0,7D
10000000000.0,0.01412537544622754,10000000000.0,0.01412537544622754,10000000000.0,70794578.43841402,10000000000.0,70794578.43841402,10000000.0,0.0001412537544622754,10000000.0,0.0001412537544622754,10000000.0,707945.7843841403,10000000.0,707945.7843841403,2.0,2.0,4.0,4.0,2.0,2.0,4.0,4.0,7D
10000000000.0,0.015848931924611134,10000000000.0,0.015848931924611134,10000000000.0,63095734.44801943,10000000000.0,63095734.44801943,10000000.0,0.00015848931924611142,10000000.0,0.00015848931924611142,10000000.0,630957.3444801943,10000000.0,630957.3444801943,2.0,2.0,4.0,4.0,2.0,2.0,4.0,4.0,7D
10000000000.0,0.01778279410038923,10000000000.0,0.01778279410038923,10000000000.0,56234132.51903491,10000000000.0,56234132.51903491,10000000.0,0.00017782794100389227,10000000.0,0.00017782794100389227,10000000.0,562341.3251903491,10000000.0,562341.3251903491,2.0,2.0,4.0,4.0,2.0,2.0,4.0,4.0,7D
10000000000.0,0.0199526231496888,10000000000.0,0.0199526231496888,10000000000.0,50118723.36272735,10000000000.0,50118723.36272735,10000000.0,0.00019952623149688788,10000000.0,0.00019952623149688788,10000000.0,501187.2336272735,10000000.0,501187.2336272735,2.0,2.0,4.0,4.0,2.0,2.0,4.0,4.0,7D
10000000000.0,0.0223872113856834,10000000000.0,0.0223872113856834,10000000000.0,44668359.21509635,10000000000.0,44668359.21509635,10000000.0,0.000223872113856834,10000000.0,0.000223872113856834,10000000.0,446683.5921509635,10000000.0,446683.5921509635,2.0,2.0,4.0,4.0,2.0,2.0,4.0,4.0,7D
10000000000.0,0.025118864315095794,10000000000.0,0.025118864315095794,10000000000.0,39810717.05534986,10000000000.0,39810717.05534986,10000000.0,0.00025118864315095795,10000000.0,0.00025118864315095795,10000000.0,398107.17055349855,10000000.0,398107.17055349855,2.0,2.0,4.0,4.0,2.0,2.0,4.0,4.0,7D
10000000000.0,0.028183829312644536,10000000000.0,0.028183829312644536,10000000000.0,35481338.923357606,10000000000.0,35481338.923357606,10000000.0,0.0002818382931264455,10000000.0,0.0002818382931264455,10000000.0,354813.389233576,10000000.0,354813.389233576,2.0,2.0,4.0,4.0,2.0,2.0,4.0,4.0,7D
10000000000.0,0.03162277660168379,10000000000.0,0.03162277660168379,10000000000.0,31622776.60168379,10000000000.0,31622776.60168379,10000000.0,0.00031622776601683794,10000000.0,0.00031622776601683794,10000000.0,316227.7660168379,10000000.0,316227.7660168379,2.0,2.0,4.0,4.0,2.0,2.0,4.0,4.0,7D
10000000000.0,0.03548133892335755,10000000000.0,0.03548133892335755,10000000000.0,28183829.31264461,10000000000.0,28183829.31264461,10000000.0,0.0003548133892335753,10000000.0,0.0003548133892335753,10000000.0,281838.2931264461,10000000.0,281838.2931264461,2.0,2.0,4.0,4.0,2.0,2.0,4.0,4.0,7D
10000000000.0,0.039810717055349734,10000000000.0,0.039810717055349734,10000000000.0,25118864.315095823,10000000000.0,25118864.315095823,10000000.0,0.00039810717055349735,10000000.0,0.00039810717055349735,10000000.0,251188.6431509582,10000000.0,251188.6431509582,2.0,2.0,4.0,4.0,2.0,2.0,4.0,4.0,7D
10000000000.0,0.0446683592150963,10000000000.0,0.0446683592150963,10000000000.0,22387211.385683376,10000000000.0,22387211.385683376,10000000.0,0.00044668359215096305,10000000.0,0.00044668359215096305,10000000.0,223872.11385683378,10000000.0,223872.11385683378,2.0,2.0,4.0,4.0,2.0,2.0,4.0,4.0,7D
10000000000.0,0.05011872336272725,10000000000.0,0.05011872336272725,10000000000.0,19952623.14968883,10000000000.0,19952623.14968883,10000000.0,0.0005011872336272725,10000000.0,0.0005011872336272725,10000000.0,199526.2314968883,10000000.0,199526.2314968883,2.0,2.0,4.0,4.0,2.0,2.0,4.0,4.0,7D
10000000000.0,0.05623413251903491,10000000000.0,0.05623413251903491,10000000000.0,17782794.100389227,10000000000.0,17782794.100389227,10000000.0,0.0005623413251903491,10000000.0,0.0005623413251903491,10000000.0,177827.94100389228,10000000.0,177827.94100389228,2.0,2.0,4.0,4.0,2.0,2.0,4.0,4.0,7D
10000000000.0,0.06309573444801933,10000000000.0,0.06309573444801933,10000000000.0,15848931.924611174,10000000000.0,15848931.924611174,10000000.0,0.000630957344480193,10000000.0,0.000630957344480193,10000000.0,158489.31924611173,10000000.0,158489.31924611173,2.0,2.0,4.0,4.0,2.0,2.0,4.0,4.0,7D
10000000000.0,0.0707945784384138,10000000000.0,0.0707945784384138,10000000000.0,14125375.446227554,10000000000.0,14125375.446227554,10000000.0,0.000707945784384138,10000000.0,0.000707945784384138,10000000.0,141253.75446227554,10000000.0,141253.75446227554,2.0,2.0,4.0,4.0,2.0,2.0,4.0,4.0,7D
10000000000.0,0.07943282347242814,10000000000.0,0.07943282347242814,10000000000.0,12589254.117941663,10000000000.0,12589254.117941663,10000000.0,0.0007943282347242813,10000000.0,0.0007943282347242813,10000000.0,125892.54117941661,10000000.0,125892.54117941661,2.0,2.0,4.0,4.0,2.0,2.0,4.0,4.0,7D
10000000000.0,0.08912509381337459,10000000000.0,0.08912509381337459,10000000000.0,11220184.543019652,10000000000.0,11220184.543019652,10000000.0,0.0008912509381337459,10000000.0,0.0008912509381337459,10000000.0,112201.84543019652,10000000.0,112201.84543019652,2.0,2.0,4.0,4.0,2.0,2.0,4.0,4.0,7D
10000000000.0,0.1,10000000000.0,0.1,10000000000.0,10000000.0,10000000000.0,10000000.0,10000000.0,0.001,10000000.0,0.001,10000000.0,100000.0,10000000.0,100000.0,2.0,2.0,4.0,4.0,2.0,2.0,4.0,4.0,7D
10000000000.0,0.11220184543019636,10000000000.0,0.11220184543019636,10000000000.0,8912509.381337477,10000000000.0,8912509.381337477,10000000.0,0.001122018454301963,10000000.0,0.001122018454301963,10000000.0,89125.09381337477,10000000.0,89125.09381337477,2.0,2.0,4.0,4.0,2.0,2.0,4.0,4.0,7D
10000000000.0,0.12589254117941676,10000000000.0,0.12589254117941676,10000000000.0,7943282.347242822,10000000000.0,7943282.347242822,10000000.0,0.0012589254117941675,10000000.0,0.0012589254117941675,10000000.0,79432.82347242821,10000000.0,79432.82347242821,2.0,2.0,4.0,4.0,2.0,2.0,4.0,4.0,7D
10000000000.0,0.14125375446227548,10000000000.0,0.14125375446227548,10000000000.0,7079457.843841373,10000000000.0,7079457.843841373,10000000.0,0.0014125375446227555,10000000.0,0.0014125375446227555,10000000.0,70794.57843841374,10000000.0,70794.57843841374,2.0,2.0,4.0,4.0,2.0,2.0,4.0,4.0,7D
10000000000.0,0.15848931924611143,10000000000.0,0.15848931924611143,10000000000.0,6309573.444801942,10000000000.0,6309573.444801942,10000000.0,0.001584893192461114,10000000.0,0.001584893192461114,10000000.0,63095.73444801943,10000000.0,63095.73444801943,2.0,2.0,4.0,4.0,2.0,2.0,4.0,4.0,7D
10000000000.0,0.1778279410038923,10000000000.0,0.1778279410038923,10000000000.0,5623413.251903491,10000000000.0,5623413.251903491,10000000.0,0.0017782794100389228,10000000.0,0.0017782794100389228,10000000.0,56234.13251903491,10000000.0,56234.13251903491,2.0,2.0,4.0,4.0,2.0,2.0,4.0,4.0,7D
10000000000.0,0.19952623149688797,10000000000.0,0.19952623149688797,10000000000.0,5011872.336272735,10000000000.0,5011872.336272735,10000000.0,0.001995262314968879,10000000.0,0.001995262314968879,10000000.0,50118.72336272735,10000000.0,50118.72336272735,2.0,2.0,4.0,4.0,2.0,2.0,4.0,4.0,7D
10000000000.0,0.223872113856834,10000000000.0,0.223872113856834,10000000000.0,4466835.921509635,10000000000.0,4466835.921509635,10000000.0,0.00223872113856834,10000000.0,0.00223872113856834,10000000.0,44668.359215096345,10000000.0,44668.359215096345,2.0,2.0,4.0,4.0,2.0,2.0,4.0,4.0,7D
10000000000.0,0.25118864315095807,10000000000.0,0.25118864315095807,10000000000.0,3981071.7055349695,10000000000.0,3981071.7055349695,10000000.0,0.002511886431509582,10000000.0,0.002511886431509582,10000000.0,39810.71705534969,10000000.0,39810.71705534969,2.0,2.0,4.0,4.0,2.0,2.0,4.0,4.0,7D
10000000000.0,0.2818382931264455,10000000000.0,0.2818382931264455,10000000000.0,3548133.8923357604,10000000000.0,3548133.8923357604,10000000.0,0.002818382931264455,10000000.0,0.002818382931264455,10000000.0,35481.3389233576,10000000.0,35481.3389233576,2.0,2.0,4.0,4.0,2.0,2.0,4.0,4.0,7D
10000000000.0,0.31622776601683794,10000000000.0,0.31622776601683794,10000000000.0,3162277.6601683795,10000000000.0,3162277.6601683795,10000000.0,0.0031622776601683794,10000000.0,0.0031622776601683794,10000000.0,31622.776601683792,10000000.0,31622.776601683792,2.0,2.0,4.0,4.0,2.0,2.0,4.0,4.0,7D
10000000000.0,0.35481338923357547,10000000000.0,0.35481338923357547,10000000000.0,2818382.9312644606,10000000000.0,2818382.9312644606,10000000.0,0.0035481338923357532,10000000.0,0.0035481338923357532,10000000.0,28183.829312644608,10000000.0,28183.829312644608,2.0,2.0,4.0,4.0,2.0,2.0,4.0,4.0,7D
10000000000.0,0.3981071705534973,10000000000.0,0.3981071705534973,10000000000.0,2511886.4315095823,10000000000.0,2511886.4315095823,10000000.0,0.003981071705534973,10000000.0,0.003981071705534973,10000000.0,25118.864315095823,10000000.0,25118.864315095823,2.0,2.0,4.0,4.0,2.0,2.0,4.0,4.0,7D
10000000000.0,0.44668359215096326,10000000000.0,0.44668359215096326,10000000000.0,2238721.138568338,10000000000.0,2238721.138568338,10000000.0,0.004466835921509635,10000000.0,0.004466835921509635,10000000.0,22387.21138568338,10000000.0,22387.21138568338,2.0,2.0,4.0,4.0,2.0,2.0,4.0,4.0,7D
10000000000.0,0.5011872336272725,10000000000.0,0.5011872336272725,10000000000.0,1995262.3149688828,10000000000.0,1995262.3149688828,10000000.0,0.005011872336272725,10000000.0,0.005011872336272725,10000000.0,19952.62314968883,10000000.0,19952.62314968883,2.0,2.0,4.0,4.0,2.0,2.0,4.0,4.0,7D
10000000000.0,0.5623413251903491,10000000000.0,0.5623413251903491,10000000000.0,1778279.410038923,10000000000.0,1778279.410038923,10000000.0,0.005623413251903491,10000000.0,0.005623413251903491,10000000.0,17782.794100389227,10000000.0,17782.794100389227,2.0,2.0,4.0,4.0,2.0,2.0,4.0,4.0,7D
10000000000.0,0.6309573444801934,10000000000.0,0.6309573444801934,10000000000.0,1584893.1924611174,10000000000.0,1584893.1924611174,10000000.0,0.00630957344480193,10000000.0,0.00630957344480193,10000000.0,15848.931924611174,10000000.0,15848.931924611174,2.0,2.0,4.0,4.0,2.0,2.0,4.0,4.0,7D
10000000000.0,0.707945784384138,10000000000.0,0.707945784384138,10000000000.0,1412537.5446227554,10000000000.0,1412537.5446227554,10000000.0,0.00707945784384138,10000000.0,0.00707945784384138,10000000.0,14125.375446227554,10000000.0,14125.375446227554,2.0,2.0,4.0,4.0,2.0,2.0,4.0,4.0,7D
10000000000.0,0.7943282347242817,10000000000.0,0.7943282347242817,10000000000.0,1258925.411794166,10000000000.0,1258925.411794166,10000000.0,0.00794328234724282,10000000.0,0.00794328234724282,10000000.0,12589.254117941662,10000000.0,12589.254117941662,2.0,2.0,4.0,4.0,2.0,2.0,4.0,4.0,7D
10000000000.0,0.8912509381337459,10000000000.0,0.8912509381337459,10000000000.0,1122018.4543019652,10000000000.0,1122018.4543019652,10000000.0,0.008912509381337459,10000000.0,0.008912509381337459,10000000.0,11220.184543019654,10000000.0,11220.184543019654,2.0,2.0,4.0,4.0,2.0,2.0,4.0,4.0,7D
10000000000.0,1.0,10000000000.0,1.0,10000000000.0,1000000.0,10000000000.0,1000000.0,10000000.0,0.01,10000000.0,0.01,10000000.0,10000.0,10000000.0,10000.0,2.0,2.0,4.0,4.0,2.0,2.0,4.0,4.0,7D
10000000000.0,1.1220184543019642,10000000000.0,1.1220184543019642,10000000000.0,891250.9381337459,10000000000.0,891250.9381337459,10000000.0,0.01122018454301964,10000000.0,0.01122018454301964,10000000.0,8912.509381337459,10000000.0,8912.509381337459,2.0,2.0,4.0,4.0,2.0,2.0,4.0,4.0,7D
10000000000.0,1.2589254117941675,10000000000.0,1.2589254117941675,10000000000.0,794328.2347242822,10000000000.0,794328.2347242822,10000000.0,0.012589254117941675,10000000.0,0.012589254117941675,10000000.0,7943.282347242822,10000000.0,7943.282347242822,2.0,2.0,4.0,4.0,2.0,2.0,4.0,4.0,7D
10000000000.0,1.412537544622754,10000000000.0,1.412537544622754,10000000000.0,707945.7843841388,10000000000.0,707945.7843841388,10000000.0,0.01412537544622754,10000000.0,0.01412537544622754,10000000.0,7079.457843841388,10000000.0,7079.457843841388,2.0,2.0,4.0,4.0,2.0,2.0,4.0,4.0,7D
10000000000.0,1.584893192461114,10000000000.0,1.584893192461114,10000000000.0,630957.3444801943,10000000000.0,630957.3444801943,10000000.0,0.01584893192461114,10000000.0,0.01584893192461114,10000000.0,6309.573444801943,10000000.0,6309.573444801943,2.0,2.0,4.0,4.0,2.0,2.0,4.0,4.0,7D
10000000000.0,1.7782794100389228,10000000000.0,1.7782794100389228,10000000000.0,562341.3251903491,10000000000.0,562341.3251903491,10000000.0,0.01778279410038923,10000000.0,0.01778279410038923,10000000.0,5623.413251903491,10000000.0,5623.413251903491,2.0,2.0,4.0,4.0,2.0,2.0,4.0,4.0,7D
10000000000.0,1.9952623149688808,10000000000.0,1.9952623149688808,10000000000.0,501187.2336272725,10000000000.0,501187.2336272725,10000000.0,0.01995262314968881,10000000.0,0.01995262314968881,10000000.0,5011.872336272725,10000000.0,5011.872336272725,2.0,2.0,4.0,4.0,2.0,2.0,4.0,4.0,7D
10000000000.0,2.23872113856834,10000000000.0,2.23872113856834,10000000000.0,446683.5921509635,10000000000.0,446683.5921509635,10000000.0,0.0223872113856834,10000000.0,0.0223872113856834,10000000.0,4466.835921509635,10000000.0,4466.835921509635,2.0,2.0,4.0,4.0,2.0,2.0,4.0,4.0,7D
